town,Index,group,State Name,District names,latitude,longitude
Mandu ,0.508709786,2,JHARKHAND,Ramgarh,23.7978518,85.52633246
Tirodi ,0.502475689,2,MADHYA PRADESH,Balaghat,21.6800861,79.7166802
Naridana ,0.500726311,2,WEST BENGAL,South Twenty Four Parganas,22.3848122,88.4827695
Bhimpore ,0.500664232,2,DAMAN & DIU,Daman,20.4543671,72.8628851
Gazipur ,0.500302122,2,BIHAR,Munger,22.4118338,88.2467986
Ghagra ,0.498416154,2,JHARKHAND,Gumla,25.0754298,87.51464045
Taranagar ,0.495636703,2,TRIPURA,West Tripura ,28.6707787,75.0361419
Bobruwada ,0.494014505,2,KARNATAKA,Uttara Kannada,14.6540998,74.2944109
Narsipatnam ,0.490800878,2,ANDHRA PRADESH,Visakhapatnam,17.6711811,82.6124371
Yenagudde ,0.487891966,2,KARNATAKA,Udupi,13.2874277,74.752479
Parasia ,0.486104564,2,WEST BENGAL,Barddhaman ,24.39250485,81.28392514
Sankarpur ,0.485272406,2,WEST BENGAL,Barddhaman ,22.3014874,88.432766
Rajur ,0.479179824,2,MAHARASHTRA,Yavatmal,20.60166485,76.17499729
Rajur ,0.479179824,2,MAHARASHTRA,Yavatmal,20.60166485,76.17499729
Narsingarh ,0.478680193,2,TRIPURA,West Tripura ,23.9095854,91.2524628
Guntupalle ,0.475553471,2,ANDHRA PRADESH,Krishna,16.5684883,80.547691
Chhiri ,0.473771871,2,GUJARAT,Valsad,24.07091585,80.69538386
Kachigam ,0.466197361,2,DAMAN & DIU,Daman,20.3933365,72.8788374
Bhati ,0.465282467,2,NCT OF DELHI,South,24.5862904,81.3612163
Alangulam ,0.460209421,2,TAMIL NADU,Virudhunagar,8.85972595,77.4882218
Chandrapur ,0.458626068,2,WEST BENGAL,North Twenty Four Parganas,20.0967555,79.50454752
Chandrapur ,0.458626068,2,WEST BENGAL,North Twenty Four Parganas,20.0967555,79.50454752
Chandrapur ,0.458626068,2,WEST BENGAL,North Twenty Four Parganas,20.0967555,79.50454752
Chandrapur ,0.458626068,2,WEST BENGAL,North Twenty Four Parganas,20.0967555,79.50454752
Bhamal ,0.453580906,2,JHARKHAND,Dhanbad,23.15013785,74.69411109
Hanspura ,0.451072925,2,BIHAR,Aurangabad,25.1038207,79.92362921
Dhatrigram ,0.44843304,2,WEST BENGAL,Barddhaman ,23.2779708,88.3119217
Patratu ,0.441710823,2,JHARKHAND,Ramgarh,23.6668568,85.3056514
Runkata ,0.441157424,2,UTTAR PRADESH,Agra,27.236332,77.8742231
Malkera ,0.439599477,2,JHARKHAND,Dhanbad,23.7821246,86.2876671
Ranpur ,0.43401839,2,GUJARAT,Ahmadabad,22.3598858,71.7169084
Sakaldiha ,0.431134406,2,UTTAR PRADESH,Chandauli,25.3874574,83.34580719
Yavatmal (R) ,0.430431849,2,MAHARASHTRA,Yavatmal,20.390344,78.1328518
Chechat ,0.426314302,2,RAJASTHAN,Kota ,24.764992,75.8871173
Nababpur ,0.424353661,2,WEST BENGAL,Hugli ,21.21902085,77.56548217
Bhimram ,0.421838021,2,WEST BENGAL,Darjiling ,26.6760359,88.191251
Bahula ,0.419412938,2,WEST BENGAL,Barddhaman ,20.69024574,75.39877075
Kanksa ,0.417509776,2,WEST BENGAL,Barddhaman ,23.4494238,87.4558412
Rawan ,0.417010104,2,CHHATTISGARH,Raipur,23.736394,77.72129184
Satlapur ,0.416106253,2,MADHYA PRADESH,Raisen,23.10317055,77.53667889
Parnera ,0.414586313,2,GUJARAT,Valsad,20.5498176,72.9484275
Dakshin Santoshpur ,0.412413437,2,WEST BENGAL,Haora ,22.358725,88.1717647
Ahmadpur ,0.411654892,2,WEST BENGAL,Birbhum,23.8291729,87.6910089
Madhuban ,0.41123837,2,TRIPURA,West Tripura ,24.0060818,86.1490232
Gopalpur ,0.410994072,2,WEST BENGAL,Dakshin Dinajpur,25.30946375,87.20787306
Gopalpur ,0.410994072,2,WEST BENGAL,Dakshin Dinajpur,25.30946375,87.20787306
Gopalpur ,0.410994072,2,WEST BENGAL,Dakshin Dinajpur,25.30946375,87.20787306
Kharsarai ,0.409899214,2,WEST BENGAL,Hugli ,22.7477284,88.2439993
Ambaliyasan ,0.406418642,2,GUJARAT,Mahesana,23.4503641,72.4266507
Guhala ,0.4038137,2,RAJASTHAN,Sikar,27.6911664,75.6359982
Domohani ,0.403375088,2,WEST BENGAL,Barddhaman ,26.5791556,88.7696117
Amanganj ,0.402040454,2,MADHYA PRADESH,Chhatarpur,24.43071635,80.05079793
Chennamukkapalle ,0.400749881,2,ANDHRA PRADESH,Y.S.R.,14.5930972,78.7970861
Kasipet ,0.400648708,2,ANDHRA PRADESH,Adilabad,19.0283972,79.4352293
Makrana Village ,0.395384755,2,RAJASTHAN,Nagaur,25.2604351,77.4842763
Kajora ,0.391374408,2,WEST BENGAL,Barddhaman ,23.6002961,87.18819678
Reodar ,0.386742579,2,RAJASTHAN,Sirohi,24.5949145,72.48905855
Deori ,0.385426007,2,CHHATTISGARH,Bilaspur,24.5072214,86.14040256
Deori ,0.385426007,2,CHHATTISGARH,Bilaspur,24.5072214,86.14040256
Deori ,0.385426007,2,CHHATTISGARH,Bilaspur,24.5072214,86.14040256
Pipalibari ,0.381737623,2,ASSAM,Nalbari,26.3912162,91.3295602
Kothavalasa ,0.379535394,2,ANDHRA PRADESH,Vizianagaram,17.8958429,83.1837095
Palawa ,0.377758665,2,JHARKHAND,Hazaribagh,27.9877129,76.5003562
Jamuhan ,0.377548164,2,UTTAR PRADESH,Auraiya,26.16683305,78.90767561
Fulchur ,0.37731565,2,MAHARASHTRA,Gondiya,21.4352823,80.2086324
Aligarh ,0.37714122,2,RAJASTHAN,Tonk ,27.8761073,78.13581531
Palpur ,0.376654741,2,UTTAR PRADESH,Sultanpur,26.5959221,78.04465669
Villianur ,0.375940956,2,PUDUCHERRY,Puducherry,11.9132643,79.7550761
Sarwat ,0.375754148,2,UTTAR PRADESH,Muzaffarnagar,29.9699831,78.4672093
Bharuhana ,0.37147921,2,UTTAR PRADESH,Mirzapur,25.1369622,82.5514142
Shah Pur ,0.370377446,2,JHARKHAND,Palamu,27.8211566,68.2346763
Khoni ,0.369406494,2,MAHARASHTRA,Thane,19.3153959,73.0557553
Borgaon ,0.369211023,2,MADHYA PRADESH,Chhindwara,16.6014579,74.5097272
Udyavara ,0.367767869,2,KARNATAKA,Udupi,13.2632267,74.8177785
Manirampur ,0.366491065,2,WEST BENGAL,Hugli ,22.3252482,88.3783843
Naldanga ,0.366312393,2,WEST BENGAL,Hugli ,24.46865329,88.96354139
Shyampur ,0.364770911,2,WEST BENGAL,Haora ,23.3435615,77.41794998
Shyampur ,0.364770911,2,WEST BENGAL,Haora ,23.3435615,77.41794998
Bhojudih ,0.359902998,2,JHARKHAND,Bokaro,23.6397059,86.4410685
Nahazari ,0.359743274,2,WEST BENGAL,South Twenty Four Parganas,22.4345968,88.2485548
Manoharthana ,0.356351497,2,RAJASTHAN,Jhalawar,24.2355768,76.8066683
Jaura Khurd ,0.355559118,2,CHHATTISGARH,Morena,31.3761834,74.8960425
Bhavri ,0.351830378,2,RAJASTHAN,Sirohi,24.6604087,72.9170718
Siddipet ,0.350899165,2,ANDHRA PRADESH,Medak,18.0055851,78.89611305
Naranapuram ,0.349105094,2,TAMIL NADU,Virudhunagar,10.7018601,77.382292
Bibinagar ,0.348905806,2,ANDHRA PRADESH,Nalgonda,17.4747737,78.7963608
Ukai ,0.346145843,2,GUJARAT,Tapi,21.2373185,73.5772512
Gangapur ,0.338233952,2,WEST BENGAL,North Twenty Four Parganas,22.7856874,88.5389563
Vaghodia ,0.33626158,2,GUJARAT,Vadodara,22.3003935,73.3760638
Barkakana ,0.333159713,2,JHARKHAND,Ramgarh,23.6187565,85.4517696
Kunkuri ,0.33228005,2,ODISHA,Jashpur ,22.7419869,83.9494993
Chanod ,0.331191952,2,GUJARAT,Valsad,21.9866962,73.4545373
Sayan ,0.329034454,2,GUJARAT,Surat,21.3174619,72.8900005
Pipri ,0.326500354,2,MADHYA PRADESH,Barwani ,21.87078455,75.50498945
Pipri ,0.326500354,2,MADHYA PRADESH,Barwani ,21.87078455,75.50498945
Khairabad ,0.325803551,2,RAJASTHAN,Kota ,27.5301434,80.7524095
Khairabad ,0.325803551,2,RAJASTHAN,Kota ,27.5301434,80.7524095
Erumapalayam ,0.325033978,2,TAMIL NADU,Salem,11.6387627,78.1808478
Gokunda ,0.324364419,2,MAHARASHTRA,Nanded,19.604653,78.208255
Gobindpur ,0.322107607,2,JHARKHAND,Dhanbad,23.87369245,86.46739613
Kaniyambadi ,0.316960089,2,TAMIL NADU,Vellore,12.811817,79.1340172
Chhapi ,0.316097166,2,GUJARAT,Banas Kantha,24.033491,72.3999742
Dhorimanna ,0.302185952,2,RAJASTHAN,Barmer ,25.2039581,71.4385071
Birodhi ,0.301873154,2,WEST BENGAL,Maldah ,23.7326491,90.3956803
Narayanavanam ,0.300912357,2,ANDHRA PRADESH,Chittoor,13.4626898,79.62691533
Chhipabarod ,0.300899897,2,RAJASTHAN,Baran ,24.6218085,76.7108044
Sukhpar ,0.300537656,2,GUJARAT,Kachchh,23.2171372,69.6081581
Eranapuram ,0.2944562,2,TAMIL NADU,Salem,11.258516,78.1093403
Prayagpur ,0.293453027,2,WEST BENGAL,Barddhaman ,25.32214902,83.19432418
Talera ,0.292406774,2,RAJASTHAN,Bundi ,25.3164866,75.7299916
Hill Town ,0.286202842,2,MANIPUR,Churachandpur,15.4887331,73.8994396
Gumia ,0.285391984,2,JHARKHAND,Bokaro,23.7978518,85.7564703
Rori ,0.285232749,2,UTTAR PRADESH,Ghaziabad,24.65368645,77.46809491
Mahuda ,0.283673026,2,JHARKHAND,Dhanbad,23.7478928,86.2694067
Naduvaneri ,0.283349259,2,TAMIL NADU,Salem,11.57528,78.0015
Chityala ,0.282984768,2,ANDHRA PRADESH,Nalgonda,16.3946516,78.0734825
Haripur ,0.278743573,2,WEST BENGAL,Barddhaman ,27.0139022,85.54172218
Mukhiguda ,0.277894923,2,ODISHA,Kalahandi,19.4410503,82.8531521
Aheri ,0.27620653,2,MAHARASHTRA,Gadchiroli,19.4131755,80.0039973
Balagoda (Bolani) ,0.27552007,2,ODISHA,Kendujhar,22.1131283,85.3364432
Kondalampatti ,0.275320795,2,TAMIL NADU,Salem,11.6305603,78.1248466
Asuti ,0.275143427,2,WEST BENGAL,South Twenty Four Parganas,22.4569287,88.2473355
Kenda ,0.27280931,2,WEST BENGAL,Barddhaman ,23.1959151,86.5148808
Karma Tanr ,0.269650844,2,JHARKHAND,Jamtara,24.08736305,86.7046394
Garhi ,0.269622967,2,RAJASTHAN,Banswara ,22.9943531,75.03693527
Nandgaon Pode ,0.267943836,2,MAHARASHTRA,Chandrapur,19.9007875,79.3047881
Borawar ,0.266335049,2,RAJASTHAN,Nagaur,27.0283968,74.6699503
Bishrampur ,0.266136448,2,JHARKHAND,Ranchi,24.24320815,83.91404795
Hunasamaranahalli ,0.255581767,2,KARNATAKA,Bangalore,13.13986145,77.62305117
Vinnamala ,0.253863052,2,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,13.9071165,79.908371
Khamari ,0.252449741,2,MAHARASHTRA,Gondiya,21.2012429,79.70262073
Paltapara ,0.251791696,2,WEST BENGAL,North Twenty Four Parganas,22.8054634,88.393344
Kanwat ,0.251611497,2,RAJASTHAN,Sikar,27.5889822,75.6989924
Jangalpur ,0.248099058,2,JHARKHAND,Dhanbad,22.75610217,88.73674989
Ghanpur ,0.247456456,2,ANDHRA PRADESH,Nizamabad,17.80619035,79.383449
Kasba Bonli ,0.247277779,2,RAJASTHAN,Sawai Madhopur ,26.3303779,76.2270358
Manoharpur ,0.243953215,2,RAJASTHAN,Jaipur ,22.26090035,85.21995003
Katkona ,0.237773889,2,ODISHA,Koriya,23.23602875,81.51328555
Kewalpur ,0.23708687,2,UTTAR PRADESH,Bahraich,27.7596469,85.1037019
Narsala ,0.236373417,2,MAHARASHTRA,Nagpur,21.3138642,77.50093066
Pankhedi ,0.235573289,2,MADHYA PRADESH,Shajapur,23.4361794,75.58455562
Ugra Kheri(19) ,0.225269071,2,HARYANA,Panipat,29.37348415,76.99932116
Kangrali (BK) ,0.223177365,2,KARNATAKA,Belgaum,15.9183899,74.6365628
Borai ,0.22047174,2,WEST BENGAL,Hugli ,23.8492458,79.13704224
Balichak ,0.21970644,2,WEST BENGAL,Paschim Medinipur,22.3593107,87.5581979
Ghulewadi ,0.219600266,2,MAHARASHTRA,Ahmadnagar,19.6015555,74.1934563
Bidyadharpur ,0.217157145,2,WEST BENGAL,South Twenty Four Parganas,22.4246741,88.454003
"Upper Sileru Project 
Site Camp ",0.211901935,2,ANDHRA PRADESH,Visakhapatnam,18.0469987,82.03453864
Garshyamnagar ,0.211030218,2,WEST BENGAL,North Twenty Four Parganas,22.8219396,88.3843561
Bakani ,0.209220342,2,RAJASTHAN,Jhalawar,23.54134975,76.36817066
Aurangabad Gadana ,0.208550415,2,UTTAR PRADESH,Ghaziabad,20.0431768,75.2605684
Antarjal ,0.206116481,2,GUJARAT,Kachchh,23.0569102,70.0796413
Sherpura ,0.200853306,2,GUJARAT,Bharuch,23.17645405,76.82805513
Chandili ,0.199755222,2,ODISHA,Rayagada  ,19.2485374,83.4202409
Bandipur ,0.197874727,2,WEST BENGAL,North Twenty Four Parganas,27.9380224,84.4066959
Khairi ,0.193926831,2,MADHYA PRADESH,Mandla,23.417764,81.49806633
Yerrabalem ,0.193886458,2,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,16.4616737,80.5680564
Domjur ,0.192959921,2,WEST BENGAL,Haora ,22.62522175,88.22392691
Govindgarh ,0.192251618,2,RAJASTHAN,Alwar,24.3786816,81.2992271
Govindgarh ,0.192251618,2,RAJASTHAN,Alwar,24.3786816,81.2992271
Nagdaha ,0.191771202,2,WEST BENGAL,North Twenty Four Parganas,25.1004556,87.2139141
Hirdepur ,0.183905787,2,MADHYA PRADESH,Damoh,22.7995005,79.03184643
Harduli ,0.181583018,2,MADHYA PRADESH,Jabalpur,22.4087952,79.70423784
Chain Pur ,0.181335402,2,JHARKHAND,Palamu,26.5518091,77.10475829
Yellareddy ,0.178030669,2,ANDHRA PRADESH,Nizamabad,18.2136013,78.03238754
Munnur ,0.175388403,2,KARNATAKA,Dakshina Kannada,10.9861066,77.9079491
Delwara ,0.173219415,2,RAJASTHAN,Rajsamand,23.8534345,78.10683378
Kalwakurthy ,0.172993947,2,ANDHRA PRADESH,Mahbubnagar,16.6721316,78.4880729
Islampur ,0.170821535,2,RAJASTHAN,Jhunjhunun,26.2563651,88.1860517
Islampur ,0.170821535,2,RAJASTHAN,Jhunjhunun,26.2563651,88.1860517
Ajra ,0.167531751,2,MAHARASHTRA,Kolhapur,16.15771675,74.1881418
Salipur (P) ,0.160908138,2,WEST BENGAL,South Twenty Four Parganas,22.3765743,88.4288729
Nijampur ,0.160888024,2,MAHARASHTRA,Dhule,21.2066386,77.51967589
Kanodar ,0.157871212,2,GUJARAT,Banas Kantha,24.089366,72.3946712
Chinnachintakunta ,0.156011791,2,ANDHRA PRADESH,Mahbubnagar,16.4455933,77.8089094
Mawlai ,0.154181228,2,MEGHALAYA,East Khasi Hills,25.640327,91.8958422
Gonikoppal ,0.151613643,2,KARNATAKA,Kodagu,12.1852043,75.93576103
Balaga ,0.150554353,2,ANDHRA PRADESH,Srikakulam,18.3179897,83.896856
Rohta ,0.14980729,2,UTTAR PRADESH,Agra,30.3809834,76.1878252
Walani ,0.149100578,2,MAHARASHTRA,Nagpur,20.7807759,79.69051201
Boyapalle ,0.148781869,2,ANDHRA PRADESH,Mahbubnagar,13.6432239,78.474929
Kotulpur ,0.146713206,2,WEST BENGAL,Bankura ,23.0112211,87.5960611
Ameenapur ,0.142415422,2,ANDHRA PRADESH,Medak,17.523826,78.3241948
Chandpara ,0.139449114,2,WEST BENGAL,North Twenty Four Parganas,22.9616731,88.7851954
Podili ,0.135881065,2,ANDHRA PRADESH,Prakasam,15.6060134,79.6114995
Pamur ,0.13020145,2,ANDHRA PRADESH,Prakasam,15.13085005,79.47705492
Kosamba ,0.129954687,2,GUJARAT,Surat,21.4666151,72.9518617
Venganoor ,0.128696228,2,KERALA,Thiruvananthapuram,8.3964587,77.0039878
Balirampur ,0.128549159,2,MAHARASHTRA,Nanded,26.9878826,84.9948502
Nabagram ,0.125908872,2,WEST BENGAL,Puruliya,23.1115996,88.0575424
Tekanpur ,0.12541796,2,CHHATTISGARH,Gwalior,25.99365995,78.28327687
Yerraguntla ,0.122388638,2,ANDHRA PRADESH,Y.S.R.,14.6435681,78.5338218
Muraidih ,0.118959853,2,JHARKHAND,Dhanbad,23.81395,86.2407124
Katangi Kala ,0.115755492,2,MAHARASHTRA,Gondiya,21.4842987,80.2037948
Dusi ,0.111182276,2,TAMIL NADU,Tiruvannamalai,18.3702447,83.858352
Bawana ,0.105780528,2,NCT OF DELHI,North West,28.79966,77.0328847
Nandesari ,0.103492709,2,GUJARAT,Vadodara,22.4178037,73.0949186
Thadikarankonam ,0.102789998,2,TAMIL NADU,Kanniyakumari,8.3296885,77.4147738
Bhat ,0.1004455,2,GUJARAT,Gandhinagar,23.1026771,72.6329349
Ramannapeta ,0.099646415,2,ANDHRA PRADESH,Nalgonda,17.2872144,79.091519
Gudur ,0.097149893,2,KARNATAKA,Bagalkot ,14.14695235,79.84780243
Mankuva ,0.095363642,2,GUJARAT,Kachchh,9.9288109,76.9948941
Konavattam ,0.094793729,2,TAMIL NADU,Vellore,12.9225258,79.1140864
Mandawar ,0.094009513,2,RAJASTHAN,Dausa ,23.7011569,76.89122868
Bajwa ,0.092817655,2,GUJARAT,Vadodara,31.93291585,74.83566228
Makardaha ,0.092187122,2,WEST BENGAL,Haora ,22.6286882,88.2366824
Nellimarla ,0.091671048,2,ANDHRA PRADESH,Vizianagaram,18.162553,83.4473402
Vavol ,0.090751813,2,GUJARAT,Gandhinagar,23.22764425,72.62213556
Ahore ,0.089376239,2,RAJASTHAN,Jalor,25.3682474,72.7809896
Chapra ,0.085314909,2,ASSAM,Karimganj,25.7733443,84.78497717
Chapra ,0.085314909,2,ASSAM,Karimganj,25.7733443,84.78497717
Kakoshi ,0.085309012,2,GUJARAT,Patan  ,24.0041145,72.3028064
Badlya ,0.080699648,2,RAJASTHAN,Ajmer,26.4411424,74.7170305
Kuttippuram ,0.079001233,2,KERALA,Malappuram,10.845624,76.0336891
Telo ,0.078145328,2,JHARKHAND,Bokaro,24.8680843,87.73329822
Bhagwanpur ,0.066510986,2,UTTARAKHAND,Hardwar,25.85037005,85.28578456
Jarjapupeta ,0.066175306,2,ANDHRA PRADESH,Vizianagaram,18.1804626,83.4401938
Kurkheda ,0.063661538,2,MAHARASHTRA,Gadchiroli,20.6193749,80.2080096
Chikhala ,0.061422074,2,MAHARASHTRA,Bhandara,20.44531985,76.08537555
Gogunda ,0.058890837,2,RAJASTHAN,Udaipur,24.757712,73.5293497
Kalipur ,0.057170038,2,WEST BENGAL,Birbhum,22.390025,88.3767343
Rengkai ,0.056623879,2,MANIPUR,Churachandpur,24.3410618,93.7047625
Naduvattom ,0.05565796,2,KERALA,Malappuram,10.7705675,76.02258137
Balakrishnapuram ,0.053947868,2,TAMIL NADU,Dindigul,13.3928628,79.8279317
Laxmidevipalle ,0.048231966,2,ANDHRA PRADESH,Khammam,18.2102043,78.4162942
Sardargarh ,0.044855576,2,RAJASTHAN,Rajsamand,29.3756443,73.7446165
8 LLG (LALGARH) ,0.038251426,2,RAJASTHAN,Ganganagar ,29.8348459,74.020139
Bokaro Steel City ,0.037984474,2,JHARKHAND,Bokaro,23.6579595,86.0839161
Kochpara ,0.033947786,2,ASSAM,Kamrup,24.834103,87.7013898
Changsari ,0.0328999,2,ASSAM,Kamrup,26.2615608,91.6940301
Ruiya ,0.032785569,2,WEST BENGAL,North Twenty Four Parganas,22.75313308,88.38738219
Gandhigram ,0.032137881,2,TRIPURA,West Tripura ,27.2757516,96.9150142
Malsisar ,0.030907914,2,RAJASTHAN,Jhunjhunun,28.3541431,75.2952724
Kanuru ,0.028369041,2,ANDHRA PRADESH,Krishna,16.4914616,80.6880499
Kurgunta ,0.026694453,2,KARNATAKA,Gulbarga,17.1919786,77.3603407
Banshra ,0.025118453,2,WEST BENGAL,Barddhaman ,22.3660516,88.5492746
Banshra ,0.025118453,2,WEST BENGAL,Barddhaman ,22.3660516,88.5492746
Bhim ,0.023797002,2,RAJASTHAN,Rajsamand,25.7384145,74.079374
Chakkarapalli ,0.023308504,2,TAMIL NADU,Thanjavur,10.9024137,79.1981024
Bandarulanka ,0.021984891,2,ANDHRA PRADESH,East Godavari,16.5868087,81.9692743
Katheru ,0.021856216,2,ANDHRA PRADESH,East Godavari,17.0375016,81.7815745
Thana ,0.012401943,2,MAHARASHTRA,Bhandara,30.3308401,71.247499
Madhavnagar ,0.01162748,2,MAHARASHTRA,Sangli,16.87627845,74.58666472
Kankipadu ,0.01116453,2,ANDHRA PRADESH,Krishna,16.438705,80.7647019
Ajeetgarh ,0.006868566,2,RAJASTHAN,Sikar,27.4195097,75.822401
Dera Mandi ,-0.000313807,3,NCT OF DELHI,South,30.4569236,76.7651653
Nagalwadi ,-0.001218893,3,MAHARASHTRA,Nagpur,21.76769525,75.23761803
Ayyampettai ,-0.002092318,3,TAMIL NADU,Kancheepuram,10.8962881,79.1886395
Singur ,-0.003835128,3,WEST BENGAL,Hugli ,22.8130387,88.2283646
Virupakshipuram ,-0.005949297,3,TAMIL NADU,Vellore,13.0919085,78.6798084
Shaktinagar ,-0.007672959,3,GUJARAT,Jamnagar,23.06990485,70.1290053
Shaktinagar ,-0.007672959,3,GUJARAT,Jamnagar,23.06990485,70.1290053
Sanoor ,-0.009318735,3,KARNATAKA,Udupi,34.0845384,74.6260037
Kherli Hafizpur ,-0.009595379,3,UTTAR PRADESH,Gautam Buddha Nagar,28.3949298,77.6270967
Waluj Bk. ,-0.010308674,3,MAHARASHTRA,Aurangabad,19.8459528,75.2423572
Hadgood ,-0.014848572,3,GUJARAT,Anand  ,22.5242732,72.9781798
Vellakkalpatty ,-0.017216054,3,TAMIL NADU,Salem,11.5494935,77.9034527
Hatibandha ,-0.018446333,3,ODISHA,Sundargarh,24.218654,90.1370877
Kanota ,-0.018937858,3,RAJASTHAN,Jaipur ,26.8744243,75.9492164
Hesla ,-0.020545451,3,JHARKHAND,Ramgarh,23.6507527,85.4823473
Kannamangalam ,-0.021319402,3,KERALA,Malappuram,12.7498833,79.1518558
Kannamangalam ,-0.021319402,3,KERALA,Malappuram,12.7498833,79.1518558
Konerikuppam ,-0.022636013,3,TAMIL NADU,Kancheepuram,12.8483818,79.71055216
Medha ,-0.026764734,3,MAHARASHTRA,Satara,20.7103788,79.4631672
Bhurivel ,-0.026984918,3,GUJARAT,Tapi,21.2224654,73.57822771
Narsampet ,-0.030412873,3,ANDHRA PRADESH,Warangal,17.9305758,79.893639
Nagapur ,-0.031622361,3,MAHARASHTRA,Ahmadnagar,20.60877435,76.60249367
Amardad ,-0.033842165,3,GUJARAT,Porbandar ,19.01895165,72.85267175
Sarauni ,-0.034830152,3,JHARKHAND,Godda,25.9099002,86.4531356
Umrala ,-0.037724752,3,GUJARAT,Bhavnagar,27.8473676,77.3845624
Newa Talai ,-0.037753358,3,RAJASTHAN,Udaipur,24.3472066,73.7571799
Madhira ,-0.046380586,3,ANDHRA PRADESH,Khammam,16.9234629,80.3629315
Kizhuparamba ,-0.046628854,3,KERALA,Malappuram,11.2492673,76.0084638
Limla ,-0.049152534,3,GUJARAT,Surat,19.112098,76.8493599
Vilappil ,-0.049294602,3,KERALA,Thiruvananthapuram,8.52552285,77.03665156
Kaliapani ,-0.052239809,3,ODISHA,Jajapur  ,21.05055045,85.79857551
Malayinkeezhu ,-0.053249747,3,KERALA,Thiruvananthapuram,8.4901972,77.0378323
Irimbiliyam ,-0.056146503,3,KERALA,Malappuram,10.8605124,76.09106669
Middha ,-0.059185715,3,UTTAR PRADESH,Ballia,29.318071,76.320853
Jugial ,-0.063307989,3,PUNJAB,Gurdaspur,32.3839677,75.685452
Narikombu ,-0.067292339,3,KARNATAKA,Dakshina Kannada,12.8782071,75.0573638
Kooraikundu ,-0.073811961,3,TAMIL NADU,Virudhunagar,9.549168,77.9466699
Bakkar Wala ,-0.077528488,3,NCT OF DELHI,West,30.184722,71.466665
Hupari ,-0.079053823,3,MAHARASHTRA,Kolhapur,16.6175903,74.4067388
Mohiuddinpur ,-0.080412017,3,UTTAR PRADESH,Meerut,29.6481048,77.0778435
Benaulim ,-0.081281066,3,GOA,South Goa,15.2601367,73.9275675
Panchghara ,-0.082311629,3,WEST BENGAL,Hugli ,22.4083353,88.4488693
Panchghara ,-0.082311629,3,WEST BENGAL,Hugli ,22.4083353,88.4488693
Kamalnagar ,-0.082520448,3,KARNATAKA,Bidar,24.8744923,78.98050874
Chhutmalpur ,-0.09217881,3,UTTAR PRADESH,Saharanpur,30.0363016,77.7518248
Someshwar ,-0.092416833,3,KARNATAKA,Dakshina Kannada,29.7641446,79.61188637
Gothan ,-0.093056178,3,RAJASTHAN,Nagaur,26.6530294,73.736792
Kotharia ,-0.09312861,3,GUJARAT,Rajkot,22.6568441,70.8189034
Awadhan ,-0.093855133,3,MAHARASHTRA,Dhule,20.8474624,74.7658471
Sulebhavi ,-0.094319721,3,KARNATAKA,Belgaum,15.8953415,74.6550619
Kokapur ,-0.098286456,3,WEST BENGAL,North Twenty Four Parganas,23.7556531,73.9757538
Ramanayyapeta ,-0.10069819,3,ANDHRA PRADESH,East Godavari,17.3201351,82.1009338
Kovur ,-0.102378639,3,TAMIL NADU,Kancheepuram,14.5036085,79.9868404
Sepon ,-0.105951702,3,ASSAM,Sivasagar,27.1155187,94.8516485
Jiwangarh ,-0.11008728,3,UTTARAKHAND,Dehradun,30.4910033,77.8066883
Mahadula ,-0.112999911,3,MAHARASHTRA,Nagpur,21.15528795,79.49618872
Kullursandai ,-0.114090169,3,TAMIL NADU,Virudhunagar,9.5410816,77.9809946
Madai ,-0.11653015,3,MADHYA PRADESH,Jabalpur,24.43612885,80.46680722
Nagam ,-0.116900788,3,JAMMU & KASHMIR,Badgam,33.9262529,74.7936706
Abupur ,-0.119111013,3,UTTAR PRADESH,Ghaziabad,28.7974919,77.5197876
Sarsawan ,-0.120348848,3,UTTAR PRADESH,Lucknow,26.2537851,82.4863066
Rampachodavaram ,-0.120490771,3,ANDHRA PRADESH,East Godavari,17.439828,81.7752354
Langjing ,-0.121335315,3,MANIPUR,Imphal West,29.7454483,89.2352342
Khaira ,-0.121353836,3,MAHARASHTRA,Thane,30.8194156,76.0990086
Bamunara ,-0.123712091,3,WEST BENGAL,Barddhaman ,23.41888815,87.85401622
Chandkapur ,-0.124657803,3,MAHARASHTRA,Nagpur,21.61119535,79.08481129
Palayad ,-0.129241862,3,KERALA,Kozhikode,12.09171184,75.61523209
Garacharma ,-0.13452053,3,ANDAMAN & NICOBAR ISLANDS,South Andaman,11.61287,92.70487
Cherlopalle ,-0.134994987,3,ANDHRA PRADESH,Chittoor,13.225522,79.0648909
Kadaiya ,-0.137086718,3,DAMAN & DIU,Daman,27.9190798,76.6609239
Komarhat ,-0.138347867,3,WEST BENGAL,South Twenty Four Parganas,22.3189913,88.453713
Allipur ,-0.141020821,3,ANDHRA PRADESH,Medak,17.9236462,79.5691266
Jetalsar ,-0.146967076,3,GUJARAT,Rajkot,21.7092774,70.5761993
Nooan ,-0.147195953,3,RAJASTHAN,Jhunjhunun,28.0442205,75.2696085
Gangadharpur ,-0.147729262,3,WEST BENGAL,Hugli ,22.7603958,88.2216864
